trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_20s_min,sliding_window_20s_max,sliding_window_20s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean
29,1.0,0.1309752393776218,331.0,323.0,0.0,0.9999999936930037,0.2698766053584455,0.0,0.9999999999996498,0.3545195325784619,0.0,0.9999999999999993,0.41794285309616236,0.0,1.0,0.47583310697020076,0.0,1.0,0.5909785432987784
30,0.9999991503445503,0.055234301387248746,464.0,176.0,0.0,0.9966231207799922,0.13452051660964665,0.0,0.9999465105362724,0.1714707427555002,0.0,0.9999919525199797,0.19084368320630035,0.0,0.9999971892963363,0.20501221312783086,0.0,0.9999991503445503,0.24036010927709073
31,0.9999999999999827,0.08845754344800445,448.0,174.0,0.0,0.9999978757351419,0.1515052041174383,0.0,0.9999999997037471,0.1746792013968821,0.0,0.9999999999982945,0.18698832420446132,0.0,0.9999999999999245,0.20073748869650967,0.0,0.999999999999981,0.23534740054094686
32,0.0,0.0,467.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.8165680651481585,0.009153393328770097,435.0,175.0,0.0,0.48140042945010697,0.04146797247831943,0.0,0.6319892081232756,0.07582117314284514,0.0,0.7878179659449609,0.097071531910217,0.0,0.8165680651481585,0.11319965704930089,0.0,0.8165680651481585,0.13571236591637564
34,0.0,0.0,441.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,474.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.9179728527356953,0.01330339894380447,452.0,175.0,0.0,0.5656683163357504,0.056277375166041685,0.0,0.7845633881903059,0.09748135568596947,0.0,0.8790778750957481,0.12620561817597722,0.0,0.9093439431909763,0.1446895833365777,0.0,0.9179728527356953,0.17308479392327808
37,0.0,0.0,453.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.025317280285273025,0.00014558862645119852,465.0,175.0,0.0,0.013985158888678573,0.0007720608978472649,0.0,0.025317280285273025,0.001638557739168799,0.0,0.025317280285273025,0.002624571386189855,0.0,0.025317280285273025,0.0033422860508828135,0.0,0.025317280285273025,0.004022093376224124
39,0.013326317426303302,7.503002711291893e-05,453.0,178.0,0.0,0.010622784459587198,0.0003951285451508748,0.0,0.013326317426303302,0.0008392285450428341,0.0,0.013326317426303302,0.0013427444684115915,0.0,0.013326317426303302,0.0016894399967344032,0.0,0.013326317426303302,0.00204153578526244
40,0.9481465075821286,0.009232118520932099,354.0,295.0,0.0,0.6309067642638821,0.03676091095232123,0.0,0.84993056406076,0.06052785919559939,0.0,0.9212453063682233,0.08164363489168744,0.0,0.9421776565754043,0.10347647473980147,0.0,0.9481465075821286,0.1524259300775895
41,0.9997883433356228,0.025407723209713233,349.0,296.0,0.0,0.8201814911398586,0.09588688081636139,0.0,0.953527126662151,0.14953948038946724,0.0,0.9797903377067427,0.19492924451267868,0.0,0.9879278522435964,0.24163485752503627,0.0,0.9913772102892648,0.34636152148093435
42,0.9997567725214179,0.02269108799042393,337.0,294.0,0.0,0.9633627490695729,0.06725429322724898,0.0,0.9953825022261077,0.0949775667428761,0.0,0.9989694004727827,0.12090232534413996,0.0,0.9995015538744806,0.14978390169854597,0.0,0.9997567725214179,0.22013005135207278
43,0.9805602705348674,0.012651000483424796,347.0,293.0,0.0,0.5533809883644133,0.05390127045908212,0.0,0.7646773739023697,0.09395401210513447,0.0,0.8534598550710751,0.13117586646008456,0.0,0.8757441073846952,0.17007789190305844,0.0,0.8873508717494216,0.25752872505200736
44,1.0,0.10424455347919774,343.0,294.0,0.0,0.9999997048408006,0.18999961691897457,0.0,0.9999999999806073,0.24471067425779117,0.0,0.9999999999999347,0.2993703066226193,0.0,0.9999999999999929,0.3546796382638451,0.0,0.999999999999999,0.4717076628274604
45,0.08644378265375441,0.00030109680682142623,343.0,293.0,0.0,0.0572441593676043,0.0015477432350645243,0.0,0.0863080460749891,0.003182225758698409,0.0,0.08644378265375441,0.004933340809789419,0.0,0.08644378265375441,0.006821781285737129,0.0,0.08644378265375441,0.01108081725276813
46,0.0,0.0,333.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.7256583135266716,0.004270493202886359,343.0,290.0,0.0,0.4405643691779191,0.02003666597215122,0.0,0.5913247373319404,0.038302923521841205,0.0,0.6885392665695934,0.056484435987523826,0.0,0.7256583135266716,0.07668516855008516,0.0,0.7256583135266716,0.12646192996555014
48,0.9999899275932457,0.03078397858473866,343.0,295.0,0.0,0.9671082295123424,0.09068256909369703,0.0,0.9977185179900214,0.130524484494693,0.0,0.9998088574051552,0.16829587306389787,0.0,0.9999360497202712,0.2084205297945051,0.0,0.9999657553472496,0.2987473212024877
49,0.9999991788692938,0.037966250721401106,352.0,292.0,0.0,0.9812394251249442,0.1094565910282609,0.0,0.9991291668433038,0.15672983129482174,0.0,0.9999194034720782,0.2000896987254938,0.0,0.9999745288850983,0.2459730237443649,0.0,0.9999900366037447,0.349374312840743
MEAN,0.8292864473217589,0.07897807525155774,357.3,284.68,0.0,0.784554182087297,0.16909997238472751,0.0,0.8117570259938134,0.22487806152644496,0.0,0.823384233296362,0.269404090805852,0.0,0.8266128520452657,0.30901718365383085,0.0,0.8272528791240051,0.3874883525230054
