trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_20s_min,sliding_window_20s_max,sliding_window_20s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean
0,1.0,0.44373012111626925,306.0,336.0,0.0,0.9999999998180618,0.7911930673326008,0.0,0.9999999999999972,0.8939614002618238,0.046047160240781926,1.0,0.9362201625198919,nan,nan,nan,0.824277046605361,1.0,0.995762614857365
1,1.0,0.4702457103512427,307.0,336.0,0.0,0.9999999964167255,0.7956123648308479,0.0,0.9999999999999958,0.8983573554435631,0.18446970741571123,1.0,0.9475076345158902,nan,nan,nan,0.9150846187668632,1.0,0.9981197694756687
2,1.0,0.406581850295224,320.0,335.0,0.0,0.9999999941254535,0.7569088788386914,0.1358060632137782,0.9999999999998445,0.8902685486139833,0.4199409997222381,0.9999999999999998,0.9543662850379981,nan,nan,nan,0.9798635765703219,1.0,0.9996797196378817
3,1.0,0.40313215809991215,309.0,334.0,0.0,0.999999999906136,0.729012676849576,0.0,0.9999999999999997,0.8381246916794743,0.0,1.0,0.8960337689024902,nan,nan,nan,0.7058447857134676,1.0,0.9952498453763232
4,1.0,0.47102515498657926,335.0,336.0,0.0,0.9999999968327703,0.8059851602702652,0.0009657369047630926,0.9999999999999285,0.9134369403180445,0.15774799938830986,1.0,0.9575864192681135,nan,nan,nan,0.9283907563773426,1.0,0.9985792152971146
5,1.0,0.37066924561320047,319.0,336.0,0.0,0.9999999985111487,0.7024403179813031,0.0,0.9999999999999902,0.8106339946265098,0.0,1.0,0.8674258083645711,nan,nan,nan,0.3945661852480361,1.0,0.9817398156254626
6,1.0,0.4738154879762859,310.0,335.0,0.0,0.9999999993655918,0.8274990109949331,0.06200369268239081,0.9999999999999988,0.9319591953383397,0.4899117211528614,1.0,0.9735013372663528,nan,nan,nan,0.974790362871345,1.0,0.9995284414655721
7,1.0,0.3974310682780714,319.0,333.0,0.0,0.9999999999985831,0.7615745365278207,0.0,1.0,0.8862183517005172,0.1755047951113191,1.0,0.9387797083293699,nan,nan,nan,0.9167742151863463,1.0,0.9971149600126578
8,1.0,0.4517045196716656,331.0,339.0,0.0,0.9999999998790792,0.7587791452613231,0.0,0.9999999999999997,0.8674999916485062,0.0,1.0,0.9210657495581536,nan,nan,nan,0.8882646760386349,1.0,0.9962039364526962
9,1.0,0.47145384670702317,297.0,335.0,0.0,0.9999999999974067,0.7955998353828275,0.0,1.0,0.8959077765882973,0.07918141626788444,1.0,0.9409682020785263,nan,nan,nan,0.8062118319763729,1.0,0.9967445389011149
10,1.0,0.35260434545034935,334.0,294.0,0.0,0.9999999881875588,0.7064564484680305,0.1733097727076609,0.9999999999997641,0.8653485353716237,0.5914267965394623,0.9999999999999998,0.9470208807154407,nan,nan,nan,0.9846942562498345,1.0,0.9993773742583265
