trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_20s_min,sliding_window_20s_max,sliding_window_20s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean
0,1.0,0.2977351873031063,310.0,334.0,0.0,0.9999999998992652,0.5566713524073565,0.0,0.9999999999999994,0.675142336463365,0.0,1.0,0.7575538862034185,nan,nan,nan,0.20743386719233903,1.0,0.9342026962931963
1,1.0,0.2897457251192222,337.0,334.0,0.0,0.9999999983525796,0.6318109182207018,0.0,0.9999999999999917,0.795117561444477,0.0,1.0,0.8827171208519892,nan,nan,nan,0.6321275830730873,1.0,0.9917694732455198
2,1.0,0.322631148119705,330.0,335.0,0.0,0.9999999999875002,0.6142404732178679,0.0,0.9999999999999999,0.7543281442071235,0.0,1.0,0.8430258760865524,nan,nan,nan,0.7377798197368433,1.0,0.9907569337544243
3,1.0,0.35573641867396094,311.0,339.0,0.0,0.999999996894572,0.696542629571852,0.0,0.9999999999999964,0.8400528641024525,0.0,1.0,0.9150311715402358,nan,nan,nan,0.5493003138025612,1.0,0.994839806858997
4,1.0,0.35121904197943055,346.0,334.0,0.0,0.9999999977934747,0.6355765933161521,0.0,0.9999999999999659,0.7681131829456577,0.0,1.0,0.8524354183719176,nan,nan,nan,0.7564244066418468,1.0,0.991228341211343
5,1.0,0.34398677488645185,322.0,334.0,0.0,0.9999998891768364,0.647275916756844,0.0,0.99999999999838,0.768956369401965,0.05292670436284441,0.9999999999999886,0.8431792481530888,nan,nan,nan,0.7097079664442385,1.0,0.9883443467176526
6,1.0,0.3066964071695986,301.0,336.0,0.0,0.9999998959325948,0.613073690017952,0.0,0.9999999999986457,0.7568142860776818,0.0,0.9999999999999958,0.8466419718973404,nan,nan,nan,0.5838799038200475,1.0,0.9900498524441624
7,1.0,0.28078028328511695,316.0,339.0,0.0,0.9999999999685762,0.5595303854070335,0.0,0.9999999999999981,0.6874072325696182,0.0,1.0,0.7760029295834898,nan,nan,nan,0.5401602249747998,1.0,0.9754361032030553
8,1.0,0.3505440443124305,337.0,336.0,0.0,0.9999999988846956,0.6238245231875216,0.0,0.9999999999999737,0.7395302778435735,0.0,0.9999999999999999,0.8150493812317671,nan,nan,nan,0.6487795296337395,1.0,0.9858987675694457
9,1.0,0.33851495463870274,318.0,337.0,0.0,0.9999999968633511,0.6380182653267497,0.0,0.9999999999999898,0.7833905088187627,0.0,1.0,0.8723590289915361,nan,nan,nan,0.8648693961584635,1.0,0.9940548748011216
10,1.0,0.20596893455497337,346.0,297.0,0.0,0.9999999818873996,0.4628945145555451,0.0,0.999999999999399,0.6285717738096691,0.037458975694034335,0.9999999999999993,0.7490794762876724,nan,nan,nan,0.6785887392469636,1.0,0.9510019209787499
11,1.0,0.2916745798358942,327.0,296.0,0.0,0.9999999923546564,0.5947527374319905,0.0,0.9999999999999419,0.7353021657956615,0.0,0.9999999999999998,0.8255611887868449,nan,nan,nan,0.4835135695518903,1.0,0.9671476951564737
12,1.0,0.24991851006469465,332.0,298.0,0.0,0.9999999714932475,0.5946910686363293,0.006000125005430457,0.9999999999992345,0.7738791235195895,0.13589173192481296,0.999999999999989,0.8770368778847404,nan,nan,nan,0.8471039558594214,0.9999999999999998,0.9856382533067437
13,1.0,0.29424695014999286,323.0,293.0,0.0,0.9999999938398653,0.6115325578979057,0.0001377793885558587,0.9999999999999416,0.7792171457765911,0.11186280147069805,0.9999999999999998,0.8819485073531077,nan,nan,nan,0.8801360695410225,1.0,0.989197525497623
14,1.0,0.25070982022371113,344.0,293.0,0.0,0.9999998257614656,0.6100805290235297,0.03547458195424469,0.9999999999897162,0.7953972770063489,0.20951420932252385,0.9999999999999887,0.8924460581340471,nan,nan,nan,0.8356275508488813,0.9999999999999999,0.9830561568595074
15,1.0,0.21336538193441754,352.0,293.0,0.0,0.9999999853306749,0.5539782772291363,0.0,0.999999999999924,0.737259599423683,0.048020276701043696,1.0,0.8399305639678996,nan,nan,nan,0.6151884641782768,1.0,0.9633711933612825
16,1.0,0.24902579818842302,341.0,300.0,0.0,0.9999999894841273,0.5833466514647032,0.0,0.9999999999979231,0.7546675754474057,0.1242781951638865,0.9999999999999744,0.8575394357434218,nan,nan,nan,0.8187227168431702,0.9999999999999999,0.9864116548243614
17,1.0,0.29635730337472604,340.0,293.0,0.0,0.9999999979888856,0.5848578181705336,0.0,0.9999999999999087,0.7172353499846443,0.0,0.9999999999999999,0.8028079362747008,nan,nan,nan,0.36704435312913763,1.0,0.9504897094145252
18,1.0,0.2000977254809386,345.0,296.0,0.0,0.9994405792229676,0.5275412150428199,0.0,0.9999987855747905,0.6974566339937832,0.0,0.9999999880913429,0.7953611890888945,nan,nan,nan,0.2773174194283917,0.999999999651501,0.9347188457980367
19,1.0,0.2477855118411222,332.0,296.0,0.0,0.9999999459325749,0.6154806928145088,0.009276765464095504,0.9999999999980796,0.80927403402037,0.24938363015480725,0.9999999999999897,0.909356742430093,nan,nan,nan,0.9109781721778725,0.9999999999999999,0.9900760976313148
20,1.0,0.280660219857164,314.0,323.0,0.0,0.9999999999947948,0.6155304308431424,0.0,1.0,0.7826462792563099,0.0545874445958594,1.0,0.8814799537814757,nan,nan,nan,0.16205032806576758,1.0,0.9773627613680391
21,1.0,0.2814453785423659,324.0,318.0,0.0,0.9999998741722285,0.5983955492987183,0.0,0.9999999999947963,0.765906554269239,0.012484739073799211,0.9999999999999915,0.8659756548285032,nan,nan,nan,0.7640476021343361,0.9999999999999999,0.9830734499090112
22,1.0,0.3243695913840511,322.0,322.0,0.0,0.9999999907179934,0.6369355389503689,0.07373549931458956,0.9999999999999323,0.8065727293631657,0.31369075818267855,0.9999999999999998,0.9069121071250636,nan,nan,nan,0.7604329168627768,1.0,0.9861728146034442
23,1.0,0.3396665934821953,334.0,322.0,0.0,0.9999999991546248,0.6585450514396258,0.03570302919322321,0.9999999999999969,0.8283210864765425,0.24786548293294042,1.0,0.9200593796813967,nan,nan,nan,0.7936044019392103,1.0,0.9881481420311063
24,1.0,0.33269119153731624,294.0,323.0,0.0,0.9999999949043452,0.6852846491403122,0.0,0.9999999999999915,0.8478856282544373,0.19822759179538685,1.0,0.9384088447699431,nan,nan,nan,0.9350645668357349,1.0,0.9967532886869749
25,1.0,0.33302765029667364,312.0,322.0,0.0,0.9999999824715916,0.6772860561596086,0.0,0.9999999999992928,0.830255913417271,0.0,0.9999999999999989,0.911700490744411,nan,nan,nan,0.627888567145547,1.0,0.9956507740117037
