trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_20s_min,sliding_window_20s_max,sliding_window_20s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean
0,0.9999999999997476,0.056410967154319674,310.0,331.0,0.0,0.9999141160525105,0.1418633491597221,0.0,0.9999999028187321,0.2024970420010011,0.0,0.9999999968981802,0.25809431840750524,nan,nan,nan,0.0,0.9999999998725206,0.40011608614723426
1,1.0,0.11880261101343075,307.0,334.0,0.0,0.9999997371941011,0.23078301138405527,0.0,0.999999999977242,0.2992077432232128,0.0,0.9999999999996989,0.36562401992486687,nan,nan,nan,0.0,0.9999999999999967,0.5271819674496144
2,1.0,0.0939544045973883,329.0,336.0,0.0,0.999997333569689,0.1653412492782423,0.0,0.9999999999006199,0.20789703897480896,0.0,0.9999999999997655,0.2487469831417124,nan,nan,nan,0.0,0.9999999999999969,0.34377320059028915
3,1.0,0.12735641531963598,313.0,339.0,0.0,0.9999998699338004,0.26065753850323947,0.0,0.9999999999872226,0.34103136696123165,0.0,0.9999999999999196,0.41587433732822104,nan,nan,nan,0.0,0.9999999999999987,0.5996602919720004
4,1.0,0.09328662518379026,331.0,335.0,0.0,0.9999999999072389,0.20156493991120078,0.0,0.9999999999999956,0.26928240652626007,0.0,1.0,0.3327025610433747,nan,nan,nan,0.0,1.0,0.49399080644440335
5,0.3148278044579038,0.0012424501361197153,341.0,294.0,0.0,0.21362022281533066,0.006108888342795009,0.0,0.30740447423165695,0.012134932438046237,0.0,0.3148278044579038,0.018538860854965936,nan,nan,nan,0.0,0.3148278044579038,0.041000915716742685
6,0.9999999999998808,0.051246086626241166,333.0,294.0,0.0,0.9999958657295056,0.09299859879614153,0.0,0.9999999989565088,0.12050394515376738,0.0,0.9999999999943074,0.14811234636506226,nan,nan,nan,0.0,0.9999999999998269,0.24438838885847916
7,0.4541655198718968,0.0019876038324006208,349.0,294.0,0.0,0.2648026847360445,0.009558356412177196,0.0,0.3851176149922675,0.01857353383287206,0.0,0.4541655198718968,0.02782855699844,nan,nan,nan,0.0,0.4541655198718968,0.060232537964675814
8,0.05501194477332283,0.0001864422070750998,354.0,296.0,0.0,0.05501194477332283,0.000962358994361961,0.0,0.05501194477332283,0.001993820276283098,0.0,0.05501194477332283,0.0031028350380479294,nan,nan,nan,0.0,0.05501194477332283,0.0069937851344092855
9,0.9535561451678487,0.009494861132906507,345.0,297.0,0.0,0.6768454595209198,0.037448594117162975,0.0,0.8620958437016973,0.061009138222030315,0.0,0.9226328749500098,0.0819190310972973,nan,nan,nan,0.0,0.9535561451678487,0.15243920732307473
10,0.9999999997304976,0.04424734018827151,330.0,322.0,0.0,0.9995751099747695,0.1001498755305376,0.0,0.9999980819747115,0.1375154490269123,0.0,0.999999961953194,0.17371447948350519,nan,nan,nan,0.0,0.9999999983846799,0.27265080290543753
11,0.9999999990108623,0.04484171684350439,322.0,322.0,0.0,0.9987257083717949,0.11080682271756848,0.0,0.9999871314923845,0.15259276208713893,0.0,0.9999995497952954,0.1914810227272605,nan,nan,nan,0.0,0.9999999818541166,0.2968650292174416
12,1.0,0.10937373159149727,320.0,323.0,0.0,0.9999999984914528,0.22347914811173453,0.0,0.9999999999999574,0.28785605917750795,0.0,0.9999999999999999,0.34918189957092793,nan,nan,nan,0.0,1.0,0.49051384232285555
13,0.9999999852176293,0.03902417677523365,301.0,322.0,0.0,0.9955318629788298,0.09528291755096856,0.0,0.9999535996732024,0.1315019743860868,0.0,0.9999989466382831,0.16663770160940444,nan,nan,nan,0.0,0.9999999374667867,0.2607054173051892
