trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_20s_min,sliding_window_20s_max,sliding_window_20s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean
0,1.0,0.1460901551362047,342.0,336.0,0.0,0.9999961796782026,0.27852421114681974,0.0,0.9999999997869385,0.3710214954384603,0.0,0.9999999999998007,0.45745458663018523,nan,nan,nan,0.0,0.9999999999999993,0.6067554340842227
1,1.0,0.11486646124513827,302.0,334.0,0.0,0.9999966124412013,0.2783898637163975,0.0,0.999999999687115,0.3912411198882756,0.0,0.9999999999991468,0.4870485123624763,nan,nan,nan,0.0,0.9999999999999845,0.6767898819138298
2,1.0,0.11009627170026247,333.0,335.0,0.0,0.9999696761653292,0.2544384526340318,0.0,0.9999999837144639,0.356559798046577,0.0,0.9999999997948197,0.44795871700121437,nan,nan,nan,0.0,0.9999999999956686,0.6410524925628598
3,1.0,0.12395705976861647,337.0,339.0,0.0,0.9999999990999442,0.27022142088818313,0.0,0.9999999999999911,0.35266059906908154,0.0,1.0,0.4275641406796198,nan,nan,nan,0.0,1.0,0.5823646755029164
4,1.0,0.13408126277094617,325.0,336.0,0.0,0.9999999995922657,0.26417029843372786,0.0,0.9999999999999928,0.347288014494126,0.0,1.0,0.42554645420613196,nan,nan,nan,0.0,1.0,0.5714982581913686
5,1.0,0.17732695809444543,340.0,298.0,0.0,0.9999756738866766,0.4269994319773131,0.0,0.9999999608777946,0.5711465163332958,0.0,0.9999999997356649,0.6785542951139938,nan,nan,nan,0.21168346513136815,0.9999999999954678,0.8792662080919397
6,1.0,0.17918611242637722,354.0,295.0,0.0,0.9999389693514983,0.44094060262058343,0.0,0.999999827105132,0.5939178344797006,0.0,0.9999999937506417,0.7116998679991624,nan,nan,nan,0.18177383240631917,0.9999999995926028,0.9319232454206325
7,1.0,0.1708154820496084,347.0,297.0,0.0,0.9999997144898393,0.4010195669842686,0.0,0.9999999999918456,0.5576076541222764,0.0,0.9999999999999883,0.6881346110730429,nan,nan,nan,0.36365284447905954,0.9999999999999999,0.9318783051328093
8,1.0,0.2123530471680542,343.0,296.0,0.0,0.999999972516366,0.45641254296856903,0.0,0.9999999999990609,0.5878641509178473,0.0,0.999999999999997,0.6868457075482518,nan,nan,nan,0.05274735249463103,1.0,0.9033841457350211
9,1.0,0.25675619913068937,334.0,296.0,0.0,0.9999999999999566,0.49949015448439976,0.0,1.0,0.6325634601402728,0.0,1.0,0.7326560056024464,nan,nan,nan,0.24989296089677637,1.0,0.9444944623553627
10,1.0,0.15150316355031773,310.0,319.0,0.0,0.9999999214860409,0.36006606578936534,0.0,0.9999999999976742,0.4868408003782912,0.0,0.9999999999999973,0.5872094160674901,nan,nan,nan,0.0,1.0,0.7819308695146102
11,1.0,0.27822058576632347,324.0,320.0,0.0,0.9999999857946865,0.4936677443394181,0.0,0.9999999999998921,0.6039727857991117,0.0,0.9999999999999998,0.6917075252624423,nan,nan,nan,0.0,1.0,0.8438200165665853
12,1.0,0.10239538138667854,336.0,323.0,0.0,0.9999993499829384,0.2682771858566391,0.0,0.9999999999577712,0.39004158837173075,0.0,0.9999999999999502,0.4935948442827157,nan,nan,nan,0.0,0.9999999999999997,0.7082534089435936
13,1.0,0.13418620030481612,327.0,322.0,0.0,0.999999849820417,0.33878869647612647,0.0,0.9999999999810397,0.4675126464947525,0.0,0.9999999999999669,0.5714461205657562,nan,nan,nan,0.0,0.9999999999999997,0.7708965462638359
14,1.0,0.17200988908271056,324.0,321.0,0.0,0.9999999923966228,0.3356081189048838,0.0,0.9999999999999066,0.43252760203314955,0.0,0.9999999999999999,0.5065525605071884,nan,nan,nan,0.0,1.0,0.6654992601213617
15,0.9999999999999793,0.12460157216351758,462.0,178.0,0.0,0.9994454687305551,0.32627798148091025,0.0,0.9999978587370715,0.46164960628620005,0.0,0.999999949660303,0.5884566488583787,nan,nan,nan,0.0,0.9999999988110466,0.9202634692798816
16,1.0,0.210940229281789,485.0,147.0,0.0,0.9999998326768007,0.38821975659539454,0.0,0.999999999995577,0.48595756520310185,0.0,0.9999999999999913,0.5753041802395683,nan,nan,nan,0.0,1.0,0.7582077942564756
17,1.0,0.1857753997810728,465.0,168.0,0.0,0.9999999710852455,0.3766855299256591,0.0,0.9999999999989599,0.4901271888389113,0.0,0.9999999999999986,0.5810241176174853,nan,nan,nan,0.0,1.0,0.7538359096999373
18,1.0,0.15668414600587338,470.0,173.0,0.0,0.9999978865125895,0.3568851890836484,0.0,0.9999999998792041,0.49360934076368146,0.0,0.9999999999990024,0.6221629887623717,nan,nan,nan,0.0,0.9999999999999751,0.9328036511651538
19,1.0,0.1926395558356409,465.0,175.0,0.0,0.9999999999029592,0.327576221740214,0.0,0.9999999999999996,0.4196947543616278,0.0,1.0,0.5111513409711137,nan,nan,nan,0.0,1.0,0.73460197967785
