trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_20s_min,sliding_window_20s_max,sliding_window_20s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean
0,1.0,0.24314853770422593,306.0,333.0,0.0,0.9999999998434613,0.4643720627123549,0.0,0.9999999999999961,0.6029204799050516,0.0,1.0,0.721459012801951,nan,nan,nan,0.0,1.0,0.8822538541114676
1,1.0,0.25448802983754615,312.0,334.0,0.0,0.999999999553234,0.5008000309587951,0.0,0.9999999999999898,0.6384744364451911,0.0,1.0,0.749709279923077,nan,nan,nan,0.0,1.0,0.8822615203887223
2,1.0,0.19552291304772584,323.0,334.0,0.0,0.9999999998782403,0.4288681924408176,0.0,0.9999999999999996,0.5865470907205365,0.0,1.0,0.723202809925609,nan,nan,nan,0.7516344022220626,1.0,0.962627552235599
3,1.0,0.1558869451758392,342.0,335.0,0.0,0.9999999622839598,0.3434274540724641,0.0,0.9999999999997824,0.46075827632486427,0.0,0.9999999999999994,0.5694528168929365,nan,nan,nan,0.0,1.0,0.7902960850641838
4,1.0,0.11829190083043782,333.0,336.0,0.0,0.9999972991548913,0.24923417756411237,0.0,0.9999999998403974,0.32818900575728266,0.0,0.9999999999997156,0.40100901575157866,nan,nan,nan,0.0,0.9999999999999967,0.5360118806708525
5,1.0,0.15044325643106982,320.0,338.0,0.0,0.9999991771471584,0.3245023317289392,0.0,0.9999999999216035,0.42709951229403403,0.0,0.9999999999996587,0.5211595239981192,nan,nan,nan,0.0,0.999999999999997,0.68870902323916
6,1.0,0.22196431935675986,314.0,338.0,0.0,0.9999999285289319,0.4204510396888904,0.0,0.9999999999998025,0.5466436949599068,0.0,0.9999999999999998,0.6621707738076062,nan,nan,nan,0.0,1.0,0.8476356669200193
7,1.0,0.20808919140865362,312.0,332.0,0.0,0.9999999976596855,0.4347241657947777,0.0,0.9999999999998612,0.5874137293342838,0.0,0.9999999999999997,0.7188110339787807,nan,nan,nan,0.46916459801191357,1.0,0.9447246076480804
8,1.0,0.18626473115056058,317.0,336.0,0.0,0.9999999928327162,0.41880330606579264,0.0,0.9999999999999147,0.5721141570662626,0.0,0.9999999999999999,0.7006039868183,nan,nan,nan,0.4854306019113066,1.0,0.9339936400481487
9,1.0,0.25576167958224927,332.0,333.0,0.0,0.9999999999869447,0.509162477543401,0.0,0.9999999999999997,0.6493762160351442,0.0,1.0,0.7599996120176419,nan,nan,nan,0.15311046243057758,1.0,0.9032311865562521
