trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_20s_min,sliding_window_20s_max,sliding_window_20s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean
0,1.0,0.2724069161661526,329.0,336.0,0.0,0.999999999089627,0.6006691078728987,0.0,0.9999999999999681,0.7757209741921506,0.08123158135374564,0.9999999999999999,0.8784415577400633,nan,nan,nan,0.8207120636418375,1.0,0.9811107246987356
1,1.0,0.34257971506818014,328.0,336.0,0.0,0.9999999997442081,0.6585053996309803,0.0,0.9999999999999972,0.80569808832806,0.0,1.0,0.8955331777352862,nan,nan,nan,0.7734319385581256,1.0,0.9944662275576304
2,1.0,0.2859794528759254,298.0,339.0,0.0,0.9999999321413606,0.6175375251494745,0.006102510055489452,0.9999999999992237,0.7836499027292397,0.05856252057480049,0.9999999999999991,0.8811543240481773,nan,nan,nan,0.7305637543519345,1.0,0.9885128387799067
3,1.0,0.35967138121043374,323.0,336.0,0.0,0.9999999917716228,0.6684432151672736,0.0,0.9999999999999121,0.8171556091191717,0.0,0.9999999999999997,0.9012899799671364,nan,nan,nan,0.7512646090074959,1.0,0.99591264302758
4,1.0,0.3124189346894814,327.0,333.0,0.0,0.9999999987849784,0.6681989327660932,0.0,0.9999999999999878,0.8250199235962057,0.10640781657934895,1.0,0.9104680668640541,nan,nan,nan,0.94551232007978,1.0,0.9966323936390395
5,1.0,0.2025913073552831,354.0,294.0,0.0,0.9999999850452537,0.470323374988315,0.0,0.9999999999996971,0.614580589584787,0.0,0.9999999999999996,0.7174311881580395,nan,nan,nan,0.47717988831244984,1.0,0.9454725533790652
6,1.0,0.25930832524055364,343.0,299.0,0.0,0.9999999981852311,0.5537793380456095,0.0,0.9999999999999811,0.7050154981082453,0.0,1.0,0.7994731002136676,nan,nan,nan,0.49559914107913094,1.0,0.9473902349144255
7,1.0,0.29450761675332215,330.0,294.0,0.0,0.9999999829876204,0.5902844388695313,0.0,0.9999999999998985,0.7423049495734917,0.0005138558172598229,1.0,0.8373117105493856,nan,nan,nan,0.6327245769979329,1.0,0.9699243060545631
8,1.0,0.2885158521572373,356.0,298.0,0.0,0.9999999972440171,0.5668020564704084,0.0,0.9999999999999757,0.7212567237902148,0.008134017621186374,1.0,0.8233332163504675,nan,nan,nan,0.44019818631379026,1.0,0.9634851209690385
9,1.0,0.28778651968857333,320.0,294.0,0.0,0.9999999965010855,0.5736866749043777,0.0,0.999999999999975,0.7234959417789093,0.0,1.0,0.8147767905719601,nan,nan,nan,0.6782346869719813,1.0,0.9762279079961629
10,1.0,0.3765767790203343,322.0,318.0,0.0,0.9999999989335739,0.6521852526148595,0.0,0.9999999999999823,0.7725174106648749,0.0,1.0,0.8508256215032914,nan,nan,nan,0.45429684894144096,1.0,0.9765045874669231
11,1.0,0.38031149814134707,342.0,323.0,0.0,0.9999999940687911,0.6516992618213822,0.0,0.9999999999999905,0.7638846815107693,0.0,1.0,0.83365592938347,nan,nan,nan,0.0379114462673843,1.0,0.9614070270757485
12,1.0,0.34699440093743683,300.0,323.0,0.0,0.9999999999335514,0.6253664676888376,0.0,0.9999999999999992,0.7642271725023245,0.010940246882355398,1.0,0.8553749209225617,nan,nan,nan,0.39183828240404805,1.0,0.9737616780941724
13,1.0,0.37065489797555695,339.0,323.0,0.0,0.999999999983808,0.6570365868446556,0.0,0.9999999999999998,0.767013389793616,0.0,1.0,0.8365732229495704,nan,nan,nan,0.015998076142847983,1.0,0.9620357807680907
14,1.0,0.2688189133689322,318.0,319.0,0.0,0.9999999371759888,0.6440268933324637,0.005996161709869385,0.9999999999977756,0.8077301404521543,0.1091029584644514,0.9999999999999929,0.898728903170004,nan,nan,nan,0.8624391192779239,1.0,0.9935252118777841
15,1.0,0.3696894335579303,445.0,174.0,0.0,0.9999999719973438,0.6842860928358762,0.0,0.9999999999995117,0.8322011189718005,0.0,0.9999999999999981,0.9119102669510551,nan,nan,nan,0.9551046743283144,1.0,0.9990682010990897
16,1.0,0.23890627146478768,455.0,175.0,0.0,0.9999957761191283,0.5549866830032487,0.0,0.9999999968815434,0.7150142817799996,0.0,0.9999999999909536,0.8033042183058867,nan,nan,nan,0.32996639466832434,0.9999999999998493,0.942356877373105
17,1.0,0.16117071228164015,457.0,175.0,0.0,0.9999999473820741,0.3740635907655035,0.0,0.9999999999983114,0.5022873955811172,0.0,0.9999999999999978,0.5869460414725427,nan,nan,nan,0.01333613561187752,1.0,0.7585772463827885
18,1.0,0.35841546984601474,465.0,175.0,0.0,0.999999994610311,0.6579739709862208,0.0,0.9999999999998356,0.8015678429600833,0.0,0.9999999999999998,0.8850925587279185,nan,nan,nan,0.8466435964461412,1.0,0.9958359411452539
19,0.9999992093910399,0.07143969931868843,454.0,173.0,0.0,0.9283826454836982,0.2641166883108657,0.0,0.9888454394815898,0.40933322655834214,0.0,0.9961524252976754,0.5069252690527362,nan,nan,nan,0.0,0.9992546287522671,0.685416454352746
