trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean,sliding_window_60s_min,sliding_window_60s_max,sliding_window_60s_mean
0,1.0,0.09442985879640368,323.0,351.0,0.0,0.9999737097660162,0.21665108336779978,0.0,0.9999999830698066,0.3033466542044127,0.0,0.9999999997977154,0.38417720590780446,0.0,0.9999999999812119,0.5864075955449215,0.0,1.0,0.8985202970173143
1,1.0,0.10275611422527717,325.0,350.0,0.0,0.9999999963756473,0.21874824391362271,0.0,0.9999999999998294,0.30563952817912343,0.0,0.9999999999999988,0.3868372021041571,0.0,0.9999999999999999,0.5846040513255572,0.0,1.0,0.8940988002202236
2,1.0,0.10859370761043748,325.0,351.0,0.0,0.9999999975661377,0.22476248618479908,0.0,0.9999999999999716,0.3118120042349643,0.0,0.9999999999999998,0.39131238991070255,0.0,1.0,0.5864607089201653,0.0,1.0,0.8963031723188137
3,0.8906075103160216,0.008553965667157114,416.0,241.0,0.0,0.5954621249869599,0.035408843928104096,0.0,0.8032248404210376,0.06099213509525613,0.0,0.8723695647437348,0.0858494001510558,0.0,0.8880279452148612,0.17454703767642113,0.0,0.8906075103160216,0.3719370679826929
4,0.8794338725203891,0.008305581904751185,420.0,239.0,0.0,0.5588884589013947,0.03476016277371779,0.0,0.7703521167174618,0.06023627981641165,0.0,0.8496217115881919,0.08468108139603564,0.0,0.8781769884792667,0.1718860503501383,0.0,0.8794338725203891,0.3721929397587365
5,0.8767514834276109,0.008088092820533676,415.0,241.0,0.0,0.6233919983320735,0.033413743689215736,0.0,0.7817798377385817,0.057734940765706254,0.0,0.8580283327170094,0.08139965984812564,0.0,0.8767514834276109,0.16662755282869793,0.0,0.8767514834276109,0.3609657608527104
6,1.0,0.16721935700742666,430.0,217.0,0.0,0.999999990378189,0.3247317291344766,0.0,0.9999999999995458,0.4163137991750138,0.0,0.999999999999995,0.49704371063803116,0.0,0.9999999999999999,0.717369146081984,0.9948850436996612,0.9999999999999999,0.9998109563850321
7,1.0,0.16687707763346782,433.0,216.0,0.0,0.999999569376877,0.3164564001069184,0.0,0.999999999987755,0.4077309838980152,0.0,0.9999999999999146,0.48766537653254316,0.0,0.9999999999999961,0.7075870374931204,0.9970432247287817,0.9999999999999961,0.9999039832821857
8,1.0,0.18149607724056,432.0,215.0,0.0,0.9999999746003195,0.3334290802438211,0.0,0.9999999999994121,0.4220075921644872,0.0,0.9999999999999982,0.500480089117151,0.0,0.9999999999999999,0.7334923910336556,0.9993714721581788,0.9999999999999999,0.9999782872972903
9,1.0,0.16188564082710305,456.0,226.0,0.0,0.9999955412170647,0.3037392249636401,0.0,0.9999999997198172,0.3940931978449345,0.0,0.9999999999965117,0.4838955534213001,0.0,0.9999999999997873,0.7238296877018947,0.8399652079854798,1.0,0.9948812005311525
