trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_20s_min,sliding_window_20s_max,sliding_window_20s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean
0,1.0,0.3975190103161906,313.0,333.0,0.0,0.9999999957879104,0.7476421360162301,0.0,0.9999999999999657,0.8799445320003618,0.024019583314708992,0.9999999999999999,0.9475133124452223,nan,nan,nan,0.9891444298123925,1.0,0.9996486614013884
1,1.0,0.4438231488353188,329.0,333.0,0.0,0.9999999988074174,0.7948657286800739,0.10793626893831476,0.9999999999999912,0.9202109273459592,0.5081114423435863,1.0,0.9736997005612792,nan,nan,nan,0.9866788421822549,1.0,0.9993359369428516
2,1.0,0.3434319833441374,310.0,336.0,0.0,0.9999999853318308,0.7195930984555371,0.0,0.9999999999998251,0.8720586003557873,0.0,0.9999999999999999,0.94202719636688,nan,nan,nan,0.9831645942181482,1.0,0.9990883197886995
3,1.0,0.43320886638555484,305.0,334.0,0.0,0.9999999912774827,0.8027560664012876,0.3505916171187029,0.9999999999999244,0.9272055968917867,0.6250232974866519,0.9999999999999998,0.9751296957373147,nan,nan,nan,0.9829671373662365,1.0,0.9996759145996812
4,1.0,0.48480689615145606,307.0,335.0,0.0,0.9999999876157335,0.8436881511491325,0.07621855519053766,0.9999999999999737,0.9458807219638294,0.5969447595312398,1.0,0.9876513090078863,nan,nan,nan,0.999997670749152,1.0,0.9999999645691081
5,1.0,0.37517030813166447,336.0,333.0,0.05420124179923447,0.9999999999884286,0.7731025562659539,0.4349251138847292,0.9999999999999999,0.9192997611570874,0.6628821893099963,1.0,0.9708492133453874,nan,nan,nan,0.9830713596136184,1.0,0.9988763183806062
6,1.0,0.4229659082262937,341.0,338.0,0.0,0.9999999224488519,0.7985282026392408,0.2573336577355969,0.9999999999997358,0.9274107835753558,0.6876382787792463,0.9999999999999992,0.9772267185824056,nan,nan,nan,0.9884750198066176,1.0,0.999620824427057
7,1.0,0.49081390217589044,297.0,335.0,0.0,0.9999999999660599,0.8305060041067263,0.06941721377845111,0.9999999999999998,0.9366252584442913,0.4062066464176739,1.0,0.9773873777731303,nan,nan,nan,0.991821256957119,1.0,0.9996434505491727
8,1.0,0.3591215554463707,312.0,337.0,0.0,0.9999999919091709,0.7209762964723356,0.0,0.9999999999999776,0.868154057338192,0.006928175706713446,1.0,0.9365742064096555,nan,nan,nan,0.9657501164542279,1.0,0.9990548437051071
9,1.0,0.43276918402396775,307.0,334.0,0.04512721252500507,0.9999996900851441,0.8085320893848255,0.30161667853769636,0.9999999999964755,0.931715439041128,0.7281269380105988,0.9999999999999974,0.9806336845797792,nan,nan,nan,0.9954227756548871,1.0,0.9997964691966442
