trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean,sliding_window_60s_min,sliding_window_60s_max,sliding_window_60s_mean
10,1.0,0.09704998892745449,458.0,227.0,0.0,0.999999927983655,0.2232800360821544,0.0,0.9999999999907171,0.31890181663896183,0.0,0.9999999999999124,0.40624948245557446,0.0,0.9999999999999952,0.6510386752080347,0.5902722408163201,1.0,0.8854819470352706
11,1.0,0.10117747461878984,456.0,225.0,0.0,0.9999999992463801,0.22331418826551402,0.0,0.9999999999999853,0.3175758280069522,0.0,0.9999999999999999,0.4056908086815513,0.0,1.0,0.640667475242401,0.5659249385186731,1.0,0.877629961615852
12,1.0,0.12570817556425443,364.0,299.0,0.0,0.9997092231297087,0.3126070033264844,0.0,0.999999258873389,0.44311266620136164,0.0,0.999999978358033,0.5542457612655577,0.021062510969992898,0.9999999981797828,0.7961947656692681,0.5344651131804323,0.9999999999168786,0.9437995525989495
13,1.0,0.14038692950342013,362.0,298.0,0.0,0.9999767912974102,0.3324506510656204,0.0,0.9999999409825953,0.4616968439481507,0.0,0.9999999984274754,0.5693251890694949,0.023222773794152163,0.9999999998723464,0.7821342477352796,0.42916789061322835,0.9999999999926543,0.9243990508852329
14,1.0,0.13019807077575093,363.0,296.0,0.0,0.9999878275317853,0.3191361021238302,0.0,0.9999999949537646,0.45319419071974937,0.0,0.9999999998924476,0.5651209029329747,0.04171591801504593,0.9999999999919326,0.7970475274239761,0.26560192506414804,0.999999999999142,0.9411594228761182
15,0.9912332737988427,0.04711618039445701,555.0,91.0,0.0,0.76700633927622,0.1967781359370083,0.0,0.931013341704765,0.32544500234358376,0.0,0.9697381459661553,0.4327359344697342,0.34961480540514267,0.985832337000381,0.6855383639412305,0.9873652826352194,0.9912332737988427,0.9901845134227671
16,0.9907890889493234,0.04464847604134887,556.0,91.0,0.0,0.8758212806956942,0.1726380896325025,0.0,0.9583038051645476,0.2865224894967788,0.0,0.9793534556793577,0.38273579569202726,0.22545101087032915,0.9881080329586039,0.6288415554402537,0.9891316369123022,0.9907890889493234,0.9904672996163134
17,0.9992824907145873,0.06567268029510594,555.0,92.0,0.0,0.9260437993498319,0.22549287280092872,0.0,0.9920315382965434,0.3459669500187997,0.0,0.9972265976329076,0.4527182388992944,0.4439310814776648,0.9987096756148153,0.7431960857836645,0.9987035723660724,0.9992824907145873,0.9991259561694794
18,1.0,0.11614165072293722,343.0,301.0,0.0,0.9992097750065482,0.26971814822166096,0.0,0.999996722362747,0.3699412820103178,0.0,0.9999998491507934,0.4686001965009556,0.0,0.9999999815702949,0.7461037237331343,0.8298902044288359,0.9999999999999161,0.9859487077416296
19,1.0,0.1125513402401022,344.0,300.0,0.0,0.9997364003451955,0.2623595342195221,0.0,0.9999979562325093,0.36180252922644573,0.0,0.9999998800703812,0.4598461984137706,0.0,0.9999999822882734,0.7418467715785538,0.8757605676854009,0.9999999999989695,0.9835486289725012
20,1.0,0.10002010588716626,340.0,298.0,0.0,0.9999314877889409,0.2611952472779902,0.0,0.9999999557916266,0.3724301598383104,0.0,0.9999999993556469,0.47473018690755586,0.0,0.9999999999173428,0.7710957215594175,0.9585129217466408,0.9999999999915197,0.9915672144930451
MEAN,0.9991097549266639,0.11958375675391297,412.2857142857143,245.76190476190476,0.0,0.9792578441012875,0.28874678772834494,0.0,0.9943484328422543,0.41126945919565056,0.0,0.9974436024775787,0.5158932915695656,0.1251146864848795,0.9986975969973363,0.7529895176495861,0.6806888088051641,0.9991097548597627,0.9459323985607805
