trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean,sliding_window_60s_min,sliding_window_60s_max,sliding_window_60s_mean
0,1.0,0.22146741513304818,319.0,352.0,0.0,0.9999999933279548,0.4759582505383075,0.0,0.9999999999998814,0.6267010729869702,0.0,0.9999999999999994,0.7314452152809471,0.0,1.0,0.8699576169873574,0.5401164793001278,1.0,0.9744627106046406
1,1.0,0.22510217508733266,326.0,354.0,0.0,0.999999980753755,0.48524518654468024,0.0,0.9999999999989477,0.6327278290862206,0.0,0.9999999999999977,0.735077673556506,0.0,0.9999999999999999,0.8811142793503127,0.6976320715862983,1.0,0.9811624726290378
2,1.0,0.22086908508480516,328.0,350.0,0.0,0.9999999964202861,0.4670671882156161,0.0,0.9999999999999477,0.6122953583271766,0.0,0.9999999999999999,0.7130535362237236,0.0,1.0,0.8603505108937891,0.642790196613189,1.0,0.9751106620188125
3,1.0,0.23546397780988912,326.0,351.0,0.0,0.9999999927999519,0.4951937740617815,0.0,0.9999999999999043,0.6477304161749798,0.0,0.9999999999999998,0.7535252363940136,0.0,1.0,0.8834712273062463,0.6696144296949526,1.0,0.983555539650351
4,1.0,0.22672815831720777,334.0,349.0,0.0,0.9999999561259871,0.4850730038300107,0.0,0.9999999999990726,0.6364551772741843,0.0,0.999999999999995,0.741603749868194,0.0,0.9999999999999999,0.8727135619075913,0.5558497479730076,1.0,0.9709628984745131
5,1.0,0.2443776362024551,419.0,241.0,0.0,0.999999999730832,0.46224663613107914,0.0,0.9999999999999958,0.5793518682245135,0.0,1.0,0.6791319458102636,0.1850664622781376,1.0,0.8752984839787028,0.9959302636693865,1.0,0.9998757689327923
6,1.0,0.24824583469683312,422.0,240.0,0.0,0.9999999996989208,0.46723728420895,0.0,0.9999999999999757,0.5828395337827721,0.0,0.9999999999999999,0.683341886985709,0.11682640786499288,1.0,0.8663975159032207,0.9986472120100292,1.0,0.9999662692608049
7,1.0,0.21028108399930567,412.0,238.0,0.0,0.999999998898284,0.4284211677645677,0.0,0.9999999999999961,0.5463811069770869,0.0,1.0,0.6515604143943461,0.15443208478959303,1.0,0.8707809210103715,0.9968674476668494,1.0,0.9999172361423208
8,1.0,0.24550835881287258,409.0,241.0,0.0,0.9999999784736949,0.4635737077065756,0.0,0.999999999999583,0.5775049764904768,0.0,0.9999999999999987,0.6757825614542291,0.1363384526727639,1.0,0.8679204330208407,0.998508419284207,1.0,0.9999468574342867
9,1.0,0.23488395606746415,421.0,239.0,0.0,0.9999999997256287,0.45645685980826856,0.0,0.999999999999993,0.5711850314052301,0.0,1.0,0.6722016141861109,0.10175756653836132,1.0,0.8646968594031239,0.992862441631394,1.0,0.9998373836051959
10,1.0,0.19621291917310607,434.0,217.0,0.0,0.9999999992542751,0.4190371769606321,0.0,0.9999999999999906,0.5804882000604248,0.0,1.0,0.7085555666197039,0.12398719011235992,1.0,0.9095964037483353,0.9895173112973173,1.0,0.9996974139307889
11,1.0,0.1879212205957038,425.0,219.0,0.0,0.9999999316821119,0.3990645284565608,0.0,0.9999999999970587,0.5483133375576287,0.0,0.9999999999999852,0.6784319385542346,0.07747308450255286,0.9999999999999994,0.9093370305240844,0.9944455887575496,1.0,0.9998274962950822
12,1.0,0.17299584387526268,430.0,216.0,0.0,0.999999992374974,0.4039652802108927,0.0,0.9999999999992534,0.5544515441681149,0.0,0.9999999999999953,0.6841520280863682,0.04009729719772792,0.9999999999999998,0.9117397692019779,0.9648911936393253,1.0,0.9967455880335168
13,1.0,0.21996881959790288,431.0,214.0,0.0,0.9999999981243156,0.45931198182408955,0.0,0.9999999999999492,0.616327617632137,0.0,0.9999999999999998,0.7310565465251248,0.124572357434927,1.0,0.9060953668129235,0.9990453507795032,1.0,0.9999798057104287
