trajectory_id,cumulative_detection_prob,avg_detection_per_second,time_in_observable,time_in_nonobservable,sliding_window_5s_min,sliding_window_5s_max,sliding_window_5s_mean,sliding_window_10s_min,sliding_window_10s_max,sliding_window_10s_mean,sliding_window_15s_min,sliding_window_15s_max,sliding_window_15s_mean,sliding_window_30s_min,sliding_window_30s_max,sliding_window_30s_mean,sliding_window_60s_min,sliding_window_60s_max,sliding_window_60s_mean
0,1.0,0.12457495697187844,330.0,351.0,0.0,0.9999941849666273,0.26291312806015116,0.0,0.9999999973869534,0.35348928579127564,0.0,0.9999999999732352,0.42578379645714154,0.0,0.9999999999984837,0.6032724142792715,0.036893710266915236,0.999999999999913,0.7988109356042349
1,1.0,0.12012875338094141,331.0,350.0,0.0,0.9999808814602866,0.2619391161487763,0.0,0.9999999916489477,0.35677659276752743,0.0,0.9999999998169035,0.4307995060816643,0.0,0.9999999999926744,0.60562384142534,0.11957931047043391,0.9999999999943704,0.7973200994340888
2,1.0,0.10877807945207535,322.0,354.0,0.0,0.9999862738163346,0.258877342659054,0.0,0.9999999950120557,0.35580524067775876,0.0,0.9999999999449352,0.4289135784178044,0.0,0.9999999999973815,0.6093116673317275,0.3870193588685321,0.9999999999979866,0.8056953466902954
3,1.0,0.19955099060035042,409.0,243.0,0.0,0.9999997380082125,0.40006003105363463,0.0,0.9999999999926937,0.5332295903311979,0.0,0.9999999999999281,0.6436325098104421,0.0,0.9999999999999971,0.8672059262759906,0.9047994797226662,1.0,0.9962225658196415
4,1.0,0.20293134616587383,406.0,242.0,0.0,0.9999993172781031,0.4055459097604673,0.0,0.9999999999721216,0.5399594122718088,0.0,0.9999999999998742,0.6549666704289583,0.0,0.9999999999999944,0.8764357506764593,0.9031046951405834,1.0,0.9967057796534446
5,1.0,0.17332654957397986,411.0,240.0,0.0,0.9999943964421133,0.38700048163016465,0.0,0.9999999987495447,0.5252069203801292,0.0,0.9999999999891731,0.6376828777834578,0.0,0.999999999999529,0.8752831428745765,0.9082875763703918,0.9999999999999999,0.9962689506002177
6,1.0,0.13666193011520975,435.0,215.0,0.0,0.9998175435908503,0.34024305650221087,0.0,0.9999993663282399,0.4701736805414345,0.0,0.9999999748263303,0.5787341555580541,0.0,0.9999999974231346,0.7852133259209333,0.8122275934658743,0.9999999999998523,0.9881888641002353
7,1.0,0.16605873554256584,433.0,215.0,0.0,0.9999999845913888,0.3248525657106748,0.0,0.9999999999998211,0.42120004512666004,0.0,0.999999999999999,0.5057763885711376,0.0,0.9999999999999999,0.6929508311418436,0.3051062980954734,1.0,0.8514253896032363
8,1.0,0.15365391333327633,430.0,218.0,0.0,0.9999999841205217,0.33137670020938187,0.0,0.999999999995914,0.44975352639935356,0.0,0.9999999999999828,0.5503998072057147,0.0,0.9999999999999992,0.7349282217682346,0.5148122384506931,1.0,0.9499410450468538
9,1.0,0.17500439534713522,452.0,227.0,0.0,0.9999999935688755,0.3682821619518644,0.0,0.9999999999997976,0.5085465393468935,0.0,0.9999999999999991,0.6359729508051143,0.031001626109777636,1.0,0.8899528526701824,0.9780170656552066,1.0,0.9973990186620857
10,1.0,0.18361045884503466,462.0,224.0,0.0,0.9999999499030482,0.3844826785892087,0.0,0.9999999999988876,0.5267611509865591,0.0,0.9999999999999959,0.6489305844077817,0.018605414426614453,0.9999999999999998,0.8966539042947158,0.981990916569952,1.0,0.9981571147427001
11,1.0,0.16947315231247068,457.0,228.0,0.0,0.999999878202471,0.36979487689340407,0.0,0.9999999999830534,0.5108343932579656,0.0,0.9999999999998734,0.6372390318215544,0.04175579700029708,0.9999999999999959,0.8919563130359945,0.9800879713705337,1.0,0.9977192551131835
12,0.9999999999999863,0.08315855447380997,358.0,300.0,0.0,0.993411411819886,0.24486271644724303,0.0,0.9998426965576364,0.36008726275532726,0.0,0.999967556257167,0.4530398368783868,0.0,0.9999922404281791,0.6592029685284935,0.08678725825742117,0.9999999439642344,0.8047837091945778
13,0.9999999999998787,0.08079454571083756,362.0,299.0,0.0,0.9805053874557266,0.25101633395120093,0.0,0.9989903302693867,0.37344560808253274,0.0,0.9998109971243314,0.471452114877089,0.0,0.9999579190974758,0.6977610253158794,0.08489182476920965,0.9999994967685966,0.8519327806091362
14,0.9999999999999881,0.08213227072582865,361.0,299.0,0.0,0.9970385253833721,0.24101955641526315,0.0,0.999908223790236,0.3576028887140615,0.0,0.999984763593423,0.45213254455091456,0.0,0.9999962741850011,0.664086919446278,0.0802091187338757,0.9999997131691534,0.8166749334887756
15,0.999999999999998,0.18275689973157003,550.0,92.0,0.0,0.9999996898528036,0.4184006256139445,0.0,0.9999999999257518,0.6289258797574787,0.0,0.9999999999992005,0.8190901015782281,0.9382132018241421,0.9999999999999689,0.9911547007842478,0.999999999999998,0.999999999999998,0.999999999999998
